1000,100,100,1,1.0,0.5,0.1,0.001,0.8497622898751033,0.4034822069107026,0.7578960963750921,0.43038102070474943,87.27,87.08,87.52,87.3,76.2,74.13,80.5,77.18,93.34,93.77,92.86,93.31,89.48,91.87,86.62,89.17,74.85,72.66,79.7,76.01,411.173,0.116,31.1,184.572,0.42,69.69999999999999,59.4,49.9,28.000000000000004,1,
1500,100,100,1,1.0,0.5,0.1,0.001,0.8903209626296694,0.4363888386899526,0.8237503206430068,0.4363888386899526,87.18,86.55,88.04,87.29,74.95,74.34,76.2,75.26,93.5,94.38,92.51,93.44,87.74,90.16,84.73,87.36,73.46,74.07,72.2,73.12,385.662,0.116,31.900000000000002,161.271,0.45,72.3,62.3,53.2,31.2,1,
2000,100,100,1,1.0,0.5,0.1,0.001,0.9344590244737268,0.4548752748325821,0.8826518598117278,0.48736636589205223,86.97,88.12,85.46,86.77,73.4,73.93,72.3,73.1,93.58,94.39,92.66,93.52,87.43,91.37,82.66,86.8,71.74,72.43,70.18,71.29,418.267,0.109,28.9,191.747,0.377,72.8,62.9,51.9,18.099999999999998,1,
1000,100,100,1,1.0,1.0,0.1,0.001,1.0839510106214463,1.2432073254502936,1.0839510106214463,1.1748120163414901,86.69,88.13,84.8,86.43,77.6,71.84,90.8,80.21,93.64,93.93,93.31,93.62,87.64,88.38,86.68,87.52,77.38,73.48,85.68,79.11,430.847,0.092,24.3,219.773,0.193,53.800000000000004,38.1,26.1,2.9000000000000004,1,
1500,100,100,1,1.0,1.0,0.1,0.001,1.2632283985452673,1.3636739986028672,1.2281387208078987,1.3636739986028672,86.46,87.49,85.08,86.27,74.65,83.09,61.9,70.95,93.63,94.5,92.65,93.57,85.44,88.27,81.75,84.88,74.56,83.47,61.25,70.65,401.766,0.101,26.6,187.686,0.227,60.099999999999994,44.6,32.2,4.2,1,
2000,100,100,1,1.0,1.0,0.1,0.001,1.4632059682124465,1.5887749906776876,1.4632059682124465,1.6079258343997225,85.64,85.54,85.78,85.66,70.9,78.09,58.1,66.63,93.54,93.68,93.39,93.53,83.09,84.91,80.49,82.64,71.15,77.52,59.56,67.37,470.602,0.092,25.900000000000002,256.11,0.222,61.7,46.5,33.0,2.5,1,
1000,100,100,1,1.0,1.0,0.1,0.001,1.0860557530858566,1.0430725363870403,1.197446086735688,1.0430725363870403,86.6,89.66,82.74,86.06,77.3,74.2,83.7,78.67,93.7,94.26,93.08,93.67,87.17,86.49,88.12,87.29,77.3,74.47,83.07,78.53,445.105,0.094,24.4,220.144,0.197,54.6,38.800000000000004,27.1,2.9000000000000004,1,
1500,100,100,1,1.0,1.0,0.1,0.001,1.2592917301724558,1.4368764638452356,1.3773503298761236,1.4368764638452356,86.14,88.83,82.68,85.64,71.25,72.68,68.1,70.31,93.74,94.58,92.8,93.68,83.51,84.71,81.79,83.23,71.65,73.15,68.41,70.7,419.177,0.103,27.200000000000003,193.489,0.228,60.099999999999994,45.1,32.4,4.3,1,
2000,100,100,1,1.0,1.0,0.1,0.001,1.4601929414889911,1.412827923062494,1.4625639028139745,1.412827923062494,85.86,88.76,82.12,85.31,71.25,83.26,53.2,64.92,93.68,94.33,92.95,93.64,83.21,87.82,77.11,82.12,71.48,83.73,53.33,65.16,451.609,0.092,25.900000000000002,241.656,0.22,62.0,46.300000000000004,33.2,2.1,1,
1000,100,100,1,1.0,1.0,0.1,0.001,1.0860557530858566,1.16013025767016,1.197446086735688,1.16013025767016,86.6,89.66,82.74,86.06,77.15,73.67,84.5,78.71,93.7,94.26,93.08,93.67,87.17,86.49,88.12,87.29,77.25,74.05,83.91,78.67,445.105,0.094,24.4,220.144,0.197,54.6,38.800000000000004,27.1,2.9000000000000004,1,
1500,100,100,1,1.0,1.0,0.1,0.001,1.2592917301724558,1.5770281335609957,1.3773503298761236,1.5770281335609957,86.14,88.83,82.68,85.64,70.9,70.53,71.8,71.16,93.74,94.58,92.8,93.68,83.51,84.71,81.79,83.23,71.23,70.9,72.03,71.46,419.177,0.103,27.200000000000003,193.489,0.228,60.099999999999994,45.1,32.4,4.3,1,
2000,100,100,1,1.0,1.0,0.1,0.001,1.4336791317979145,1.4854284107208113,1.4520524871289584,1.4854284107208113,85.59,88.83,81.42,84.96,66.3,82.6,41.3,55.07,93.75,94.68,92.71,93.68,75.03,84.81,60.98,70.95,67.02,83.67,42.29,56.18,487.907,0.092,25.8,264.707,0.22,61.3,46.300000000000004,33.2,2.1999999999999997,1,
1000,100,100,1,1.0,0.4,0.1,0.001,1.8132963132569915,1.0136519090891556,1.8817225892289537,1.1518771694194951,83.09,85.73,79.4,82.44,64.45,59.14,93.5,72.45,93.25,94.7,91.63,93.14,81.05,80.89,81.32,81.1,62.72,58.02,92.0,71.16,858.921,0.115,33.7,632.548,0.513,74.1,67.10000000000001,59.9,38.5,1,
1500,100,100,1,1.0,0.4,0.1,0.001,1.7955198888794623,1.071746139021393,1.7955198888794623,1.1164022281472843,83.24,85.48,80.08,82.69,65.25,59.51,95.4,73.3,93.25,95.05,91.25,93.11,80.88,84.98,75.02,79.69,63.9,58.73,93.51,72.15,754.838,0.114,34.4,522.171,0.546,75.8,69.5,63.2,42.4,1,
2000,100,100,1,1.0,0.4,0.1,0.001,1.8423783909922784,1.0882912234601165,1.8423783909922784,1.0882912234601165,83.06,85.32,79.86,82.5,65.2,59.48,95.4,73.27,93.28,94.28,92.16,93.21,81.23,85.11,75.69,80.12,63.48,58.52,92.59,71.71,882.517,0.114,34.300000000000004,648.982,0.56,75.4,69.89999999999999,64.2,44.800000000000004,1,
1000,100,100,1,1.0,0.4,0.1,0.001,0.69453603929748,0.2346324887604695,0.565181148565473,0.2932906109505869,84.63,83.32,86.6,84.93,71.2,64.25,95.6,76.85,93.5,93.93,93.02,93.47,86.56,92.1,79.98,85.61,71.4,64.5,95.2,76.9,708.759,0.117,31.5,480.709,0.411,69.19999999999999,58.199999999999996,48.5,27.1,1,
1500,100,100,1,1.0,0.4,0.1,0.001,0.670401204489275,0.2043752567299466,0.5795649851750914,0.2919646524713523,85.67,87.23,83.58,85.36,72.45,65.98,92.7,77.09,93.81,94.6,92.93,93.76,86.45,92.82,79.01,85.36,72.28,65.57,93.85,77.2,538.704,0.12,32.800000000000004,318.849,0.452,72.2,62.4,53.6,31.1,1,
2000,100,100,1,1.0,0.4,0.1,0.001,0.8221789697066896,0.27109672636716586,0.7279571532596623,0.39158416030812854,85.69,85.78,85.56,85.67,71.65,66.24,88.3,75.7,93.56,94.42,92.58,93.49,85.76,91.11,79.25,84.77,70.09,64.36,90.06,75.07,631.668,0.116,32.9,410.603,0.499,73.6,66.10000000000001,58.199999999999996,37.1,1,
1000,100,100,1,1.0,1.0,0.1,0.001,1.6424679255625778,0.9003751795692587,1.6845824877564899,1.0933127180483855,86.18,85.3,87.42,86.35,73.9,65.81,99.5,79.22,93.72,94.8,92.51,93.64,82.42,82.92,81.65,82.28,74.14,66.0,99.58,79.38,407.521,0.102,27.500000000000004,182.931,0.241,62.4,47.9,35.0,4.7,1,
1500,100,100,1,1.0,1.0,0.1,0.001,1.6852319236184414,1.0670380222977678,1.784957943137301,1.0670380222977678,85.87,85.81,85.96,85.88,72.6,64.68,99.6,78.43,93.61,94.28,92.84,93.56,78.88,80.26,76.61,78.39,72.79,64.9,99.24,78.48,379.906,0.108,28.7,159.541,0.271,65.60000000000001,51.7,38.6,7.6,1,
2000,100,100,1,1.0,1.0,0.1,0.001,2.008984362246347,1.0645475709589514,2.1312335948319547,1.2774570851507419,85.36,83.25,88.54,85.81,72.2,64.38,99.4,78.14,93.68,94.76,92.48,93.61,78.35,77.39,80.09,78.72,72.37,64.52,99.41,78.25,421.572,0.097,28.499999999999996,199.405,0.256,67.80000000000001,55.1,41.5,2.5,1,
1000,100,100,1,1.0,0.1,0.1,0.001,0.17530027812004012,1.06,0.1658364856302723,1.06,85.09,85.49,84.52,85.0,74.55,66.99,96.8,79.18,91.65,93.04,90.05,91.52,86.55,86.8,86.22,86.51,74.81,67.33,96.38,79.28,791.133,0.089,30.5,398.393,0.493,72.0,65.10000000000001,57.8,36.6,0,
1500,100,100,1,1.0,0.1,0.1,0.001,0.15108261491222452,1.14,0.15376385732361486,1.14,85.65,88.91,81.46,85.02,79.65,74.81,89.4,81.46,91.83,92.84,90.65,91.73,85.62,88.47,81.93,85.07,79.36,75.13,87.78,80.96,713.802,0.095,31.7,320.708,0.525,74.6,68.10000000000001,60.9,40.1,0,
2000,100,100,1,1.0,0.1,0.1,0.001,0.18677735404192775,1.04,0.18288472584596016,1.04,85.69,88.09,82.54,85.22,79.2,71.99,95.6,82.13,91.71,92.92,90.29,91.59,84.17,88.14,78.96,83.3,79.06,72.26,94.36,81.84,776.022,0.086,30.5,382.261,0.535,73.0,67.5,61.3,42.199999999999996,0,
